name,lat,lon,open,close,province
ซุปกระดูกแม่โจ้,18.8912407,99.0182467,10:30,22:30,Chiang Mai
ชง'เจริญ คาเฟ่ เชียงใหม่,18.8308689,99.0420695,17:00,0:00,Chiang Mai
ร้านลาบต้นข่อย,18.832907,99.0572315,11:00,13:00,Chiang Mai
ร้านอร่อยแม่โจ้​,18.8831654,99.0200654,8:00,21:00,Chiang Mai
ส้มตำจินดา เชียงใหม่,18.8755764,99.0147707,10:00,20:00,Chiang Mai
บ้านอาหารอร่อย,18.8750958,99.0536509,8:00,17:00,Chiang Mai
ร้านอาหารพื้นเมืองเฮือนใจ๋ยอง,18.7253012,99.1028816,9:00,17:00,Chiang Mai
สันกำแพงโภชนา,18.7363179,99.1213714,9:00,14:00,Chiang Mai
สันกำแพงโภชนา,18.7363179,99.1213714,16:00,20:00,Chiang Mai
เซียะ สันกำแพง,18.7684885,99.0720874,10:30,20:00,Chiang Mai
เฮือนไม้ในสวน,18.7279288,99.139039,10:00,22:00,Chiang Mai
บ้าน บ้าน,18.7492466,99.0666785,8:00,15:00,Chiang Mai
บ้าน บ้าน,18.7492466,99.0666785,16:00,23:00,Chiang Mai
Green Moon Cafe & Bistro,18.7276554,99.1814117,10:00,19:00,Chiang Mai
English Café (Baanfarang Bakery & Café),18.7298779,99.1556625,10:00,16:00,Chiang Mai
กินแต่สวน ข้าวแกงใต้,18.7788013,99.0597261,7:00,17:00,Chiang Mai
ครัวต้นไม้,18.7252711,99.1992089,10:00,17:00,Chiang Mai
Tartar Bistro,18.7429199,99.1200749,10:00,15:00,Chiang Mai
นายข้าวนึ่ง,18.7464918,99.1200577,11:00,19:00,Chiang Mai
นาซิ จำปู๋,18.7260709,99.1660315,11:00,15:00,Chiang Mai
นาซิ จำปู๋,18.7260709,99.1660315,17:00,21:00,Chiang Mai
Chez Nous Chiangmai,18.7751286,99.0600491,9:00,17:00,Chiang Mai
ละมุนละม่อม,18.7390401,99.1303414,11:00,18:00,Chiang Mai
ร้านชามโต ชมทุ่ง,18.7267507,99.1902895,9:00,17:00,Chiang Mai
ร้านบ้านหอม家香小吃,18.7730502,99.063893,7:30,19:30,Chiang Mai
เศรษฐศิลป์ ข้าวซอยเชียงใหม่,18.7775362,99.0554629,9:00,16:30,Chiang Mai
ร้านข้าวซอยลุงปั๋น,18.7485596,99.1215927,8:30,14:30,Chiang Mai
ต้นบุญพานิชย์ คาเฟ่,18.7490867,99.1116388,8:00,20:30,Chiang Mai
Homie Sankampang,18.7549673,99.054989,10:00,0:00,Chiang Mai
ร้านอาหารจีนหวาหลิน,18.7732725,99.0633906,10:00,21:30,Chiang Mai
ร้าน ลาบเจียงฮายสันกำแพง,18.7550799,99.0607183,10:00,23:30,Chiang Mai
อ้ายติ่งเตี๋ยวคลุก สาขาสันกำแพง,18.7513131,99.1061964,10:00,16:00,Chiang Mai
Aroy Garden Restaurant,18.737282,99.1264802,10:00,14:00,Chiang Mai
Aroy Garden Restaurant,18.737282,99.1264802,17:00,21:00,Chiang Mai
"Pizza,Steak Cafe'พิซซ่า คาเฟ่ สันกำแพง",18.7460057,99.1181237,7:00,19:00,Chiang Mai
Samurai Kitchen San Kamphaeng,18.7746677,99.0618255,11:30,14:30,Chiang Mai
Samurai Kitchen San Kamphaeng,18.7746677,99.0618255,17:00,22:00,Chiang Mai
ร้านครัวไม้หมอน สันกำแพง,18.7442163,99.0760247,10:00,21:00,Chiang Mai
ร้านอาหารญี่ปุ่นคุมะม่อน,18.7431878,99.0752107,12:00,22:00,Chiang Mai
ร้านลุงแทน ลาบ หลู้,18.7333505,99.1622702,7:00,21:30,Chiang Mai
ร้านข้าวต้มสันกำแพง,18.7393782,99.125033,16:00,2:00,Chiang Mai
เสน่ห์ริมออน (อาหารตามสั่ง),18.7414577,99.2084626,8:30,20:30,Chiang Mai
Khao Soi Pinong,18.7416736,99.2080378,10:00,20:00,Chiang Mai
ร้านบิ๊กโภชนา,18.7513661,99.1251185,8:00,17:00,Chiang Mai
ครัวหัวทุ่ง,18.7384046,99.1326155,8:00,4:00,Chiang Mai
อาหารตามสั่ง by มุมอร่อย,18.7814063,99.1219898,7:00,18:30,Chiang Mai
ร้านเฮือนดี ลาบขม,18.7752116,99.0814706,11:00,20:00,Chiang Mai
ป้ากล้วยอาหารปักษ์ใต้,18.7757715,99.0595269,7:00,14:00,Chiang Mai
Satesinlp Restaurant,18.7774337,99.055768,9:00,16:00,Chiang Mai
ยกครกมารวย ข่วงสันกำแพง,18.7452237,99.1196708,11:00,21:00,Chiang Mai
ครัวเก๊าหนุน,18.7601747,99.1378858,8:00,15:00,Chiang Mai
ร้านลาบลุงเสริฐ,18.7410229,99.1022687,9:00,16:00,Chiang Mai
ลาบลุงถา,18.7376743,99.1052831,12:00,19:00,Chiang Mai
C2 by แชมป์ส้มตำ,18.7477832,99.0673718,10:00,20:30,Chiang Mai
ร้านอาหารลุมพินี,18.7411289,99.1229871,8:00,14:00,Chiang Mai
ลาบไก่บ้านโฮ่ง สันกำแพง,18.7507837,99.1084506,11:00,19:00,Chiang Mai
ตองสามหนุ่ม,18.7721819,99.0761139,10:30,20:30,Chiang Mai
Khao Cafe ข้าวคาเฟ่,18.7638856,99.0659798,8:00,20:00,Chiang Mai
คาริน่า รีสอร์ท เชียงใหม่,18.7493303,99.0642285,0:00,12:00,Chiang Mai
ครัวคุณณี,18.7468295,99.1204404,10:30,21:00,Chiang Mai
พี่แอน ข้าวแกงปักษ์ใต้,18.7590272,99.0918755,8:30,15:00,Chiang Mai
เล้งติ่มซำ,18.7556497,99.0536657,10:00,21:00,Chiang Mai
ร้าน อ.แอ อาหารตามสั่ง,18.750597,99.110457,7:00,19:00,Chiang Mai
ร้านลาบป้าเทียน สันกลาง สันกำแพง เชียงใหม่,18.7553656,99.0547621,8:00,21:00,Chiang Mai
ครัวคุณณี สาขา 2,18.767068,99.0755426,9:30,16:30,Chiang Mai
ร้านต้นแตง อาหารเมือง อาหารอีสาน คาราโอเกะ,18.7775809,99.0562309,11:00,22:00,Chiang Mai
เหมาะโอชา The Next+,18.7421651,99.1675202,10:00,17:00,Chiang Mai
บ้านเติมอิ่ม,18.7828254,99.0306942,7:30,17:30,Chiang Mai
Gongcafe.cnx (บ้านก๋งคาเฟ่),18.7782345,99.0597634,9:00,17:00,Chiang Mai
ร้านค้าสวัสดิการกรมป่าไม้,18.7033959,99.2079689,10:00,19:30,Chiang Mai
ลุงนพรสเยี่ยมปูคา Rotyiam Phuka,18.7569946,99.0950985,8:00,16:00,Chiang Mai
ร้านพอใจอิ่มอร่อย,18.7390013,99.1522938,9:00,15:00,Chiang Mai
ทศพล สุกี้ ราดหน้า สาขาเชียงใหม่,18.7772007,99.056296,16:00,22:00,Chiang Mai
ใจเปา ติ่มซำ,18.779175,99.0461947,8:30,18:30,Chiang Mai
ร้านข้าวปลามันบ่อสร้าง,18.7728432,99.086593,8:00,21:00,Chiang Mai
เฮือนไม้ฮิมออน แจ่วฮ้อนพะเยาเจ็ดยอด,18.7322249,99.2078978,11:00,22:00,Chiang Mai
S.P. สุกี้บ้านมอญ,18.7784546,99.0512358,18:00,23:00,Chiang Mai
ร้านลาบปลาโสภา,18.7187951,99.1797534,11:00,22:00,Chiang Mai
ยโสธร ส้มตำ ไก่ย่าง รสเด็ด,18.7773997,99.0562463,8:00,17:00,Chiang Mai
ส้มตำ ก้ามปู,18.7663827,99.0773327,10:00,18:00,Chiang Mai
ข้าวแกง30หม้อ(สาขา2),18.77596,99.0590773,6:30,14:30,Chiang Mai
จุดนัดพบร้านยามเย็น@สันกำแพงเจียงใหม่เจ๊าาาาาาาา,18.7455447,99.1193212,17:30,23:00,Chiang Mai
Kwan's Kitchen (ครัวคุณขวัญ),18.7408733,98.9366531,8:00,20:00,Chiang Mai
Pukan in the garden,18.7384648,98.897128,10:00,23:00,Chiang Mai
อาหารเฮือนเพ็ญ​ พืชสวนโลก,18.7378286,98.9337592,9:30,21:00,Chiang Mai
Little Glass House Café,18.7365131,98.9018783,17:00,21:00,Chiang Mai
ก.การย่าง,18.7358348,98.9368492,17:30,23:30,Chiang Mai
Windows Café and Restaurant,18.6862475,98.8765763,12:00,22:00,Chiang Mai
ครัวอ๋องส้มตำปูม้า,18.6793204,98.9169227,10:30,22:00,Chiang Mai
มาดัง ร้านอาหารเกาหลี,18.7022933,98.9321093,11:30,22:00,Chiang Mai
ดังถ่าน เชียงใหม่,18.7282514,98.9460347,17:00,0:00,Chiang Mai
ข้าวซอยฟ้าฮ่าม (เชฟยุ่น),18.7360648,98.935655,8:00,18:00,Chiang Mai
ครัวพิกุล,18.7395612,98.9344751,10:00,20:30,Chiang Mai
ฮิมดอยคาเฟ่,18.7395597,98.8895771,11:00,20:00,Chiang Mai
เฮือนญาดา หางดง,18.7080327,98.9547835,9:00,21:00,Chiang Mai
ร้านข้าวต้มชาววัง สาขาหางดง,18.6784762,98.91732,17:00,2:00,Chiang Mai
ร้านปากจู๋ ณ หุบเขาไฮโซ,18.7869501,98.8406514,11:00,21:00,Chiang Mai
กินเต็กกัน@หางดง,18.6970127,98.927989,11:00,22:00,Chiang Mai
ร้านติดลม คาเฟ่,18.7868154,98.8409958,10:00,22:00,Chiang Mai
ครัวเก๊ามะเกี๋ยง,18.7712888,98.8666527,8:00,18:00,Chiang Mai
The Vegano Bistro,18.7373225,98.9348882,10:30,21:00,Chiang Mai
ร้านลาบป้ามัย,18.72762,98.9272508,8:00,20:00,Chiang Mai
ครัววรรณา Bar & Restaurant,18.6039209,98.969026,9:00,0:00,Chiang Mai
ลาบ ส้า PT Camp Bar (ฉำฉาการ์เด้น หางดง เชียงใหม่),18.6935625,98.9251875,17:00,0:00,Chiang Mai
ครัวริมคลอง,18.7067669,98.9121125,11:00,20:00,Chiang Mai
ครัวเชฟรัญชน์ สาขาหางดง,18.6849936,98.919126,11:00,20:30,Chiang Mai
ร้านสหายหมื่นจอก,18.789974,98.8384809,11:00,22:00,Chiang Mai
มิสเตอร์ชาญ แอนด์ มิสเพาลิน,18.7372582,98.9313181,11:30,22:00,Chiang Mai
ครัวมอเหมียว,18.6800012,98.9175127,17:00,2:00,Chiang Mai
ร้านทวีหางดง,18.6812657,98.9184732,17:00,0:00,Chiang Mai
ร้านดูวิวเก๊าเดื่อ,18.7871468,98.8402035,9:00,19:00,Chiang Mai
ลานทรายวิบวับ,18.6301448,98.9337972,16:00,23:00,Chiang Mai
Nics Restaurant & Playground,18.733481,98.9385728,11:30,22:00,Chiang Mai
แซ่บอีหลี By Kaew,18.6966079,98.963972,10:00,0:00,Chiang Mai
ร้านอาหารอิ่มอร่อย หางดง,18.6738745,98.9240467,9:00,20:00,Chiang Mai
ครัวพีระดา,18.7033192,98.932486,17:00,0:00,Chiang Mai
Danissa Bakery & Cafe Ratchaphruek,18.730957,98.9417838,7:00,19:00,Chiang Mai
ร้านอาหารญี่ปุ่นทาเคชิ,18.7027752,98.932094,11:00,21:30,Chiang Mai
มายเวียดนาม กาดฝรั่ง,18.7012279,98.9317348,10:30,20:30,Chiang Mai
คูซีน เดอ การ์เด้น,18.7170731,98.935934,18:00,22:00,Chiang Mai
เจิน ห่าวชือ ราชพฤกษ์ เชียงใหม่,18.7407009,98.9344264,8:00,18:00,Chiang Mai
The Lazy Farang,18.7267767,98.9263502,17:00,0:00,Chiang Mai
ลาบขุนเส,18.7193653,98.9423638,10:00,18:30,Chiang Mai
Hoppipolla,18.7358123,98.9030768,18:00,22:00,Chiang Mai
เจ๊ดา ลูกชิ้นปลาไร้สาร,18.7246202,98.9281085,8:00,17:00,Chiang Mai
ท่าช้าง ฮิลล์,18.8011235,98.8310496,7:00,18:00,Chiang Mai
ร้านป้าศรีจานโต,18.7235267,98.9363837,7:30,15:00,Chiang Mai
ร้านเก๊าซอมพอ,18.7544659,98.8868072,15:00,22:30,Chiang Mai
ผัดไทยไออุ่น,18.7256119,98.9215269,9:00,20:00,Chiang Mai
ฟาร์มฮักคาเฟหางดง Farm Hug Cafe,18.7139719,98.904404,9:00,18:00,Chiang Mai
ร้านอาหารเฟื่องฟ้า,18.7502239,98.8894994,9:00,19:00,Chiang Mai
ลาบยายดี,18.7256274,98.9191243,9:00,21:00,Chiang Mai
ลาบไก่สายสะเมิง,18.723164,98.935962,10:00,20:00,Chiang Mai
แดนข้าวมันไก่ บาย น้ำ,18.7152133,98.9401779,7:30,14:30,Chiang Mai
ครัวอาเจ็ก,18.7013002,98.9316095,10:00,21:00,Chiang Mai
ร้านเสรีชน,18.7077737,98.9156658,11:00,22:00,Chiang Mai
วันศุกร์ คาเฟ่ Friday-Cafe-The perfect blend.,18.7272246,98.910199,10:00,21:00,Chiang Mai
มีดี Mee Dee อาหารตามสั่ง,18.7928354,98.8368051,11:00,20:00,Chiang Mai
ครัวกะเพรา 4 แยกสะเมิง,18.7231916,98.9390359,9:00,20:00,Chiang Mai
ครัวระเบียงวิว,18.7714563,98.8638533,9:00,19:00,Chiang Mai
โจกะมู๋,18.6817274,98.8983774,9:00,17:00,Chiang Mai
ร้าน กะทะจุ่ม มุมสบาย,18.689324,98.942007,16:30,23:00,Chiang Mai
ร้านลาบช่างคำ,18.6965684,98.9266475,7:00,17:00,Chiang Mai
ราดหน้าจ่าโรจน์,18.6899377,98.9220454,9:00,17:00,Chiang Mai
อิ่มเอมสเต็ก,18.7291113,98.9081652,10:00,21:00,Chiang Mai
หมูทองหาดใหญ่ เชียงใหม่,18.7160179,98.9407147,7:00,16:00,Chiang Mai
คลองเก๊าไผ่,18.7054829,98.9071759,17:00,2:00,Chiang Mai
Little Red Oven Pizza,18.7258894,98.9198387,16:30,21:00,Chiang Mai
ไม้ใหญ่,18.7453571,98.8908509,10:00,19:30,Chiang Mai
Mug Cafe and Bistro,18.7072556,98.911154,8:00,17:00,Chiang Mai
ร้านเดอะทรี Thetree,18.7847866,98.8436506,10:00,21:00,Chiang Mai
โอ้วกะเพรา,18.71001,98.9470197,10:00,20:00,Chiang Mai
วังเวง อาหารตามสั่ง,18.7333984,98.9399795,10:00,22:00,Chiang Mai
OJ Kitchen (โอเจ ข้าวมันไก่),18.7266946,98.9123822,9:30,14:00,Chiang Mai
กาแฟรุ่งอรุณ(หางดง-เชียงใหม่),18.7067643,98.9125732,7:00,18:00,Chiang Mai
ปรุง อาหารตามสั่ง อร่อย สะอาด ราคาถูก,18.7135026,98.9384153,2:00,14:30,Chiang Mai
เสน่ห์แม่กวง​ (Sa​ Nhe​ Mae​ Kuang)​,18.8814828,99.1482679,10:00,21:00,Chiang Mai
Chune Doisaket ชื่น ดอยสะเก็ด,18.8967156,99.1799614,8:00,17:00,Chiang Mai
The LemonTree Garden & Restaurant,18.8878261,99.1525556,10:30,21:00,Chiang Mai
Papa’s Garden - บ้านสวนคุณพ่อ(ดอยสะเก็ดเชียงใหม่),18.8607081,99.1413166,8:30,18:30,Chiang Mai
เฮือนทิพย์456,18.881587,99.1498546,10:00,0:00,Chiang Mai
ร้านลาบปลายายหล้า,18.7917195,99.06869,11:00,23:00,Chiang Mai
ร้านอาหารท่าเรือลุงเจริญ,18.9390929,99.1326441,10:00,20:00,Chiang Mai
สวนอาหาร หัวหลักหัวตอ,18.9182802,99.2353741,8:00,17:00,Chiang Mai
สวนศิลป์ ข้าวซอยดอยสะเก็ด,18.8774151,99.1410307,9:00,17:00,Chiang Mai
ดอยสะเก็ดสเต๊กเฮ้าส์,18.8650379,99.1198477,11:00,20:00,Chiang Mai
Take a Walk,18.9088281,99.2486855,9:00,17:00,Chiang Mai
Tara Valley,19.015025,99.30026,8:00,18:00,Chiang Mai
ฮิมบ้านสวน,18.7837096,99.0694155,10:00,20:00,Chiang Mai
แหลมทองโภชนา,18.8109111,99.0705373,10:00,20:30,Chiang Mai
ร้านอาหารบ้านสวนภารดี อีสานรสแซ่บ สถานีรถไฟเชียงใหม่,18.8014596,99.060776,17:00,22:30,Chiang Mai
ลาบป่าคา อาหารเหนือ,18.8611875,99.1334375,10:00,19:00,Chiang Mai
ลาบเมืองป้าวในสวน,18.8267477,99.0794914,10:00,21:00,Chiang Mai
เด็ดยำ ตำนัวร์ ครัวอีสาน เชียงใหม่,18.8742117,99.1348455,11:30,20:30,Chiang Mai
ผัดไท@ดอยสะเก็ด Padthai@Doisaket,18.8807757,99.1431523,9:00,17:00,Chiang Mai
เอี่ยมก๊ก,18.8715414,99.1361038,9:00,16:00,Chiang Mai
ครัว ริมคลอง ฮาลาล ฟู๊ดส์ ดอยสะเก็ด,18.8700405,99.1380062,8:00,15:00,Chiang Mai
ขาหมูดอยสะเก็ด,18.8757118,99.1378172,7:30,17:30,Chiang Mai
Arbusto italian house & thai kitchen,18.9131247,99.1297478,11:00,21:00,Chiang Mai
ร้าน Marchill Cafe - ดอยสะเก็ด,18.8436027,99.0742892,10:00,0:00,Chiang Mai
Pizza Plus with Eve & Sine at Doi saket,18.8557315,99.1315133,11:30,22:00,Chiang Mai
ฅนเมืองคาเฟ่,18.8108383,99.0708451,18:00,23:00,Chiang Mai
ร้านชื่นชอบข้าวขาหมู,18.8133875,99.0715662,9:00,20:30,Chiang Mai
โสภณ​วัวย่างดอยสะเก็ด​,18.8834043,99.154529,11:00,23:00,Chiang Mai
กั๊ดจังดอยสะเก็ด,18.8672409,99.139059,9:00,15:00,Chiang Mai
ครัวครกหลวง,18.7862275,99.0969314,10:00,21:00,Chiang Mai
ร้านเด็ดสะกอย เดอะคันทรี คาวบอยดอยสะเก็ด,18.8742596,99.1420701,11:00,23:30,Chiang Mai
ร้านตำดะ,18.8093018,99.0691743,11:00,17:00,Chiang Mai
ต้อยอาหารตามสั่ง,18.8698874,99.1358658,11:30,21:00,Chiang Mai
ต้อยอาหารตามสั่ง,18.8698874,99.1358658,16:30,21:00,Chiang Mai
ร้านหนุ่ยบริการ หลู้ ยำบะแกวรสเด็ด,18.7976898,99.0864303,8:00,0:00,Chiang Mai
ทาร์ตคนเมือง,18.8108332,99.0708388,16:45,22:00,Chiang Mai
ร้านแม่ปุ๋ยปลาเผาผักสด น้ำจิ้มรสเด็ด,18.8569351,99.1021137,7:00,20:00,Chiang Mai
พอลล่าคาเฟ่ร้านอาหารชั้นเลิศ,18.8213639,99.178365,17:00,23:00,Chiang Mai
ร้านอาหารตามสั่งป้าแดง,18.8455762,99.0821589,8:00,16:00,Chiang Mai
สันปูเลยโอชา,18.8304525,99.0817599,7:00,16:00,Chiang Mai
สวนอดุลย์ พิราณ,18.7969121,99.1116999,17:00,21:00,Chiang Mai
โก๋บาร์คาเฟ่,18.8548526,99.1577838,11:00,1:00,Chiang Mai
ร้านข้าวต้มนายกอ,18.8557303,99.0989827,10:00,23:00,Chiang Mai
บ้าน R ÷ ชรินทร์ทิพย์,18.7969534,99.0645064,10:00,18:00,Chiang Mai
ตี๋น้อยโอชา,18.8691854,99.1273028,7:00,16:00,Chiang Mai
ป้าอําไพ,18.9404709,99.1405913,8:00,20:00,Chiang Mai
ร้านอาหารใบทอง (Baithong Basic Eatery),18.84646,99.0792416,7:30,16:00,Chiang Mai
First Valley Coffee Estate,18.9408459,99.3630878,8:00,17:30,Chiang Mai
Sod fong,18.7952333,99.1032803,9:00,0:00,Chiang Mai
ร้าน ลาบไพรวัลย์,18.8605794,99.1410153,8:00,20:00,Chiang Mai
ปางไฮคอฟฟี่ช็อป Panghai coffee shop,18.921977,99.3294062,9:00,16:00,Chiang Mai
Coffee terminal,18.8925991,99.1724624,7:30,17:00,Chiang Mai
"Sorn's Cafe, Restaurant And Bar",18.8831375,99.1233281,9:00,14:30,Chiang Mai
"Sorn's Cafe, Restaurant And Bar",18.8831375,99.1233281,17:00,20:00,Chiang Mai
ร้านก๋วยเตี๋ยวพี่แมวไทลื้อ,18.8692298,99.1274862,8:00,17:00,Chiang Mai
Tondoi Coffee House,18.8266433,99.1262832,8:30,17:00,Chiang Mai
เอ๋ ไก่ยางวิเชียรบุรี ดอยสะเก็ด,18.8704874,99.1300108,8:30,17:00,Chiang Mai
Chuanwaan Cafe ชวนหวาน คาเฟ่,18.8696105,99.1360091,11:30,20:30,Chiang Mai
ครัวคุณแม่หมูกระทะ สาขาเชียงใหม่(แยกหลุยส์),18.7817264,99.0697406,16:30,22:30,Chiang Mai
ซ๊ะป๊ะถาด (กะเพราถาด),18.8639899,99.1174537,7:00,15:00,Chiang Mai
กม.3 แคมป์ปิ้งบาร์,18.8220348,99.0767935,17:00,0:00,Chiang Mai
ลาบปลา​ ​มหานคร​ ดอยสะเก็ด,18.857784,99.1027167,8:00,22:00,Chiang Mai
จันทร์ก๋วยเตี๋ยวต้มยำดอยสะเก็ด,18.8778922,99.1405416,7:30,15:00,Chiang Mai
ก๋วยเตี๋ยวหอมเนื้อเชียงใหม่,18.8107532,99.0567347,9:00,17:00,Chiang Mai
เจ๊น้อยข้าวต้มรอบดึกดอยสะเก็ด J.Noyข้าวต้มรอบดึก,18.872325,99.1342511,17:00,4:00,Chiang Mai
ร้านก๋วยเตี๋ยวเป็ดดอยสะเก็ด,18.8634952,99.1150943,7:00,16:00,Chiang Mai
ร้านอาหารปักษ์ใต้ลุงหนวด,18.8735666,99.1340006,7:00,14:30,Chiang Mai
ก๋วยเตี๋ยวเรือเชิงดอย,18.8872923,99.1610597,8:00,16:00,Chiang Mai
เกาเหลาเลือดหมู จิงจูไฉ่ สาขาดอยสะเก็ด จังหวัดเชียงใหม่,18.8431579,99.0727376,6:00,14:30,Chiang Mai
โจ๊กน้องขิม1,18.8395343,99.0667724,6:00,14:00,Chiang Mai
เนื้อย่างอินดี้ สไตล์ญี่ปุ่น,18.8039313,99.0619377,16:00,23:00,Chiang Mai
ยำปูม้าเจ็ดยอด​ สาขาปตท.ท่ารั้ว,18.7955447,99.0674198,10:00,21:00,Chiang Mai
ร้านก๋วยเตี๋ยวลุงช่วง,18.8693044,99.1357751,10:00,15:30,Chiang Mai
ร้านลาบห้วยอ่าง,18.8212125,99.1779768,5:30,20:00,Chiang Mai
Kin dee vegetarian restaurant,18.829132,99.1677563,8:00,20:00,Chiang Mai
ร้านสบายริมนา,18.6232444,98.8848794,12:00,23:00,Chiang Mai
ร้านอาหารบ้านสองนคร,18.6255791,98.8768735,10:00,22:00,Chiang Mai
ร้านอาหาร Khunnai Gallery,18.6276976,98.8960385,8:00,17:00,Chiang Mai
Ganesha Cafe & Farm,18.6179554,98.8811001,9:00,19:00,Chiang Mai
ร้านอาหารเก๊าไม้ล้านนา,18.5706289,98.8782483,9:00,20:00,Chiang Mai
ร้านคางหมูย่างป้าไล ทุ่งเสี้ยว,18.5614021,98.8689856,17:00,22:00,Chiang Mai
Café โรงบ่ม,18.569269,98.8796779,9:00,18:00,Chiang Mai
Cafe Vintage 1980,18.5685827,98.8758138,9:00,18:00,Chiang Mai
Limited Bar @ สันป่าตอง,18.6231846,98.8844217,17:00,0:00,Chiang Mai
Nuea Yang Cafe & Yakiniku - เนื้อย่าง คาเฟ่,18.770585,98.978344,16:00,0:00,Chiang Mai
ส้มตำอ้อยใจ,18.6238662,98.8873365,10:30,16:00,Chiang Mai
คากิ หม้อไฟ,18.5989568,98.8886044,16:00,22:00,Chiang Mai
ร้านข้าวซอยป่าแดด,18.5682521,98.8693305,9:30,16:00,Chiang Mai
Leysa Cafe',18.5816937,98.9339199,10:00,18:00,Chiang Mai
ข้าวมันไก่ไหหลำ สันป่าตอง,18.5959007,98.8887502,6:00,13:00,Chiang Mai
ก๊งกิ่วแล (Kong-Kiew-Lae) Bar & Restaurant,18.6346457,98.8553701,10:00,0:00,Chiang Mai
ร้านสันป่าตองคันทรี,18.623887,98.8847927,18:00,0:00,Chiang Mai
ร้านลาบบ้านไร่,18.6169116,98.9022216,10:30,15:30,Chiang Mai
ร้านอาหารลองจิมกอย,18.6278901,98.8950498,10:00,14:00,Chiang Mai
ร้านอาหารลองจิมกอย,18.6278901,98.8950498,17:30,20:30,Chiang Mai
ลาบท้องฝาย,18.5741871,98.8679873,9:00,14:00,Chiang Mai
ส้มตำหนองคายรสแซ่บ สันป่าตอง,18.6253301,98.8942423,8:30,17:30,Chiang Mai
ร้านกิ๋นจ๋นกั๊ด,18.596915,98.8886612,8:00,17:00,Chiang Mai
ครัวน้องจ๋า,18.6224441,98.8956309,6:00,20:00,Chiang Mai
ร้านส.ว. ข้าวมันไก่,18.5966594,98.8887085,6:30,15:30,Chiang Mai
ร้านกุ้งเต้นเน้นแซ่บ,18.5993869,98.9026722,15:00,21:00,Chiang Mai
ครัวสังกะสี@สันป่าตอง เชียงใหม่,18.6521686,98.8922759,9:00,17:00,Chiang Mai
ครัวป้านงค์ สันป่าตอง,18.5953308,98.8885431,10:00,20:00,Chiang Mai
ครัวยุพินไอซ์,18.5854806,98.885913,11:00,0:00,Chiang Mai
กินดิบ กินดี มีลาภ,18.5758392,98.8931882,10:00,20:00,Chiang Mai
Saran Lom Coffee & Bistro,18.601709,98.9035035,18:00,0:00,Chiang Mai
ข้าวราดแกงอร่อยแน่นอน,18.6036979,98.8910878,6:00,15:00,Chiang Mai
ครัวนายแดน,18.5775212,98.8812742,9:00,19:30,Chiang Mai
ร้านข้าวมันไก่กาญจนา,18.6241685,98.8940144,7:30,14:30,Chiang Mai
เตี๋ยว ต้นกะเตย,18.6549234,98.8626385,9:00,21:00,Chiang Mai
เสือ ไส้ย่าง,18.5611658,98.8882522,17:00,22:00,Chiang Mai
Honey Cafe and Bakery,18.6214657,98.8932262,8:00,17:30,Chiang Mai
หมูจุ่ม บุฟเฟ่99 สันป่าตอง,18.624267,98.8926945,17:00,0:00,Chiang Mai
เพลินบาร์ (Plern Bar),18.5707584,98.8777636,17:00,0:00,Chiang Mai
ชื่น-ฤไท คาเฟ่,18.5915059,98.8903282,8:00,17:00,Chiang Mai
ลาบดีขมบ้านสันทราย,18.5923063,98.9035966,8:00,16:30,Chiang Mai
ร้านลาบต้นสัก,18.6645604,98.8753008,9:00,20:00,Chiang Mai
ร้านอาหาร กินข้าวกัน & ส้มตำระยอง ส้มตำ หมูกรอบ กระเพรา อาหารตามสั่ง กระเพราหมูกรอบ รสเด็ด,18.561714,98.869132,8:00,18:00,Chiang Mai
ร้านป้าแดงใหญ่สาขา2 ทุ่งเสี้ยว,18.5652024,98.872336,17:00,23:30,Chiang Mai
ก๋วยเตี๋ยวต้นผึ้ง,18.6121576,98.8943484,8:00,16:30,Chiang Mai
ร้านทะเลต้นกอก,18.5575239,98.8739263,14:00,20:00,Chiang Mai
ครัวคุณหน่องอาหารอีสานล้านเปอร์เซ็นต์,18.5956807,98.9110254,8:00,20:00,Chiang Mai
Hana House บ้านฮานะ,18.6156027,98.8896423,10:00,17:00,Chiang Mai
ข้าวมันไก่ตายาย,18.5988084,98.8890543,6:30,15:00,Chiang Mai
W 143 ชาบู,18.5970232,98.8886368,11:30,22:00,Chiang Mai
"Chop&Cop cafe , Cheewa Clinic",18.6186226,98.8965273,6:00,18:00,Chiang Mai
ร้านเจบารมี,18.5828952,98.8811078,8:00,18:00,Chiang Mai
ร้านโกแดง อาหารตามสั่ง,18.5948752,98.8860981,6:00,20:00,Chiang Mai
บ้านน้ำเงี้ยว,18.5945921,98.9115128,9:00,14:00,Chiang Mai
Mandalay Bar Sanpathong,18.5774805,98.881263,17:00,0:00,Chiang Mai
ร้านป้าแดงส้มตำ,18.5478056,98.8849986,8:00,17:00,Chiang Mai
ร้านผัดไทยกุ้งคลอง​ สาขา​9​ สันป่าตอง,18.594566,98.88417,8:00,17:30,Chiang Mai
ก๋วยเตี๋ยวเก๊ามะขาม สันป่าตอง เชียงใหม่,18.6185732,98.897633,8:00,16:00,Chiang Mai
รัานข้าวแกงโกจุ่น,18.5687418,98.8766189,9:00,17:00,Chiang Mai
