name,lat,lon,province
โรงแรมห้วยแก้วพาเลซ 1 เชียงใหม่,18.8041881,98.9603772,Chiang Mai
โรงแรมไอบิส สไตล์ เชียงใหม่,18.8061732,98.9600932,Chiang Mai
ห้วยแก้วพาเลซ 2,18.8088764,98.9600657,Chiang Mai
แกรนด์ลิฟวิ่งวิว เชียงใหม่,18.8067719,98.9600922,Chiang Mai
บ้านหมอนอุ่น,18.8080179,98.9570425,Chiang Mai
โรงแรมบีทู พรีเมียร์ โฮเทล รีสอร์ท แอนด์ สปา,18.7731806,98.9511296,Chiang Mai
The Sun Terrace,18.809992,98.9631972,Chiang Mai
โรงแรมบีทู แบล็ค บิซสิเนส แอนด์ บัดเจท,18.8204918,98.9638725,Chiang Mai
Baisirimaya Hotel Chiangmai,18.8093535,98.9638982,Chiang Mai
โรงแรมครอสไวบ์เชียงใหม่ดีเซ็ม,18.8047812,98.9689815,Chiang Mai
โรงแรมเชียงใหม่ภูคำ,18.8051273,98.9596745,Chiang Mai
โรงแรมเชียงใหม่แกรนด์วิว,18.8047247,98.9707713,Chiang Mai
โรงแรมคุ้มภูคำ,18.8066041,98.9629055,Chiang Mai
La Belle Nuit House,18.8024844,98.9652976,Chiang Mai
GO INN MAYA Chiang Mai,18.8036465,98.9629136,Chiang Mai
ภูสรวงเพลส,18.7988262,98.9612311,Chiang Mai
BED Changkian,18.8075573,98.9618959,Chiang Mai
โรงแรมบีทู แกรนด์นิมมาน พรีเมียร์,18.8042916,98.9710425,Chiang Mai
Homm Boutique Hotel,18.7996213,98.9609441,Chiang Mai
โรงแรมฮ็อป อินน์ เชียงใหม่,18.7984077,98.9750129,Chiang Mai
Whoopers Hostel Chiang Mai,18.8092101,98.9705991,Chiang Mai
THE BOSS HOTEL CHIANGMAI,18.813708,98.9740283,Chiang Mai
โรงแรมบุรีศิริ,18.794596,98.9712982,Chiang Mai
โรงแรม แพมวิว,18.4966126,98.3606474,Chiang Mai
Maechaem Hotel And Resort,18.5020122,98.3622631,Chiang Mai
บ้านกับดอยแม่แจ่ม,18.5003278,98.3630059,Chiang Mai
ข่วงนาฟาร์มวิว,18.4978949,98.3665368,Chiang Mai
บ้านไร่ใจแจ่ม/Ban Rai Jai Chaem-Spa Cafe & Homestay,18.4796584,98.3635147,Chiang Mai
แม่โถแคมป์ปิ้ง,18.2505819,98.1944667,Chiang Mai
ริมธารโฮมสเตย์ แม่วิน,18.655928,98.6816643,Chiang Mai
เดอะดอย ม่อนแจ่ม,18.9342477,98.8142081,Chiang Mai
Huan Ram Chaem Muang,18.4871955,98.3771219,Chiang Mai
โรงแรมอาคารแสงทอง（Sāng tōng dàshà）,18.5002673,98.3627221,Chiang Mai
AIR DIAMOND HOTEL,19.0727191,98.939876,Chiang Mai
เฮือนรายา สาขา แม่แตง (สำนักงานใหญ่),19.0928562,98.9318647,Chiang Mai
บ้านธารกล่อม The River Whisper,19.2322115,98.8798976,Chiang Mai
หุบเขาโฮมสเตย์,19.2030009,98.797813,Chiang Mai
Season to table,19.1428844,99.010789,Chiang Mai
อินน์ บ็อกซ์ เชียงใหม่,19.0371269,98.9796152,Chiang Mai
ทุ่งละคร วอเตอร์ไซด์,19.2115446,98.8839406,Chiang Mai
ทุ่งละครฟาร์ม เชียงใหม่,19.2110595,98.8835489,Chiang Mai
Stay with sumo & homestay,19.219139,98.8464718,Chiang Mai
Le-Mao Chiang Dao,19.3474972,98.9607922,Chiang Mai
Riverside Resort,19.1522749,99.0180209,Chiang Mai
The Cascades - Mae Taeng Waterfall Bungalows,19.1984605,98.8928307,Chiang Mai
Mae Faek Villas,18.9932349,98.9775661,Chiang Mai
ฮิมแกน,19.1441828,98.9939233,Chiang Mai
แม่ริมวิลล่าแอนด์พูล,18.9893229,98.9456562,Chiang Mai
สวนบนคอทเทจ เชียงดาว,19.3873412,98.9297456,Chiang Mai
Morning october,19.2062475,98.7911779,Chiang Mai
เขา เคียง นา - KHAO KIANG NA Homestay,19.2152542,98.8520901,Chiang Mai
La Maison - Chiangmai,19.0819496,98.8678198,Chiang Mai
Butsaba Garden Resort,19.0511035,98.8658447,Chiang Mai
Cozy Wild,19.2102411,98.7854292,Chiang Mai
Yatikaboutique,19.3681926,98.9795913,Chiang Mai
Samatha Camper,19.3668739,98.9466051,Chiang Mai
Morning Cloud,19.2045764,98.7786144,Chiang Mai
สิบแสน รีสอร์ท แอนด์ สปา,19.1996647,98.8842156,Chiang Mai
ฮักจังโฮมสเตย์&คาเฟ่,19.1430633,99.0022015,Chiang Mai
Huay Kub Kab the Villa,19.2222714,98.8397794,Chiang Mai
Bann Rai Klai Weang Home Stay Chiangmai,19.1171411,98.9289374,Chiang Mai
Phusanfah Resort,19.1464936,98.9848736,Chiang Mai
The Entaneer Poshtel,18.7790654,98.9879248,Chiang Mai
B2 Airport Deluxe Boutique & Budget Hotel,18.768253,98.9850267,Chiang Mai
Eastan Golf View Chiang Mai,18.7712833,99.011825,Chiang Mai
C Room Extra (Mai Samakkhi 15) by Choktawee ,18.7562778,98.9679444,Chiang Mai
Wualai Boutique By Lanna Oriental,18.7790389,98.9844423,Chiang Mai
แคปปิตอลโอ บุฝผามนตรา เชียงใหม่,18.7724132,98.9825413,Chiang Mai
BED STOP Hotel Chiangmai,18.7810123,98.9858051,Chiang Mai
NONOTERU CHIANG MAI,18.7780598,98.9961664,Chiang Mai
นที เพรส,18.7686642,98.9849272,Chiang Mai
Chiang Mai Slow Time,18.7703013,98.9847193,Chiang Mai
Nara House,18.7744709,98.990629,Chiang Mai
OYO 1096 Winner Inn Hotel,18.7799933,98.9943581,Chiang Mai
Agga CNX Hostel,18.7777532,98.9891539,Chiang Mai
ฮายคิน เรียวกัง,18.7780675,98.9839882,Chiang Mai
Eain,18.7805473,98.9867336,Chiang Mai
C HOTEL boutique and comfort,18.7810498,98.9842692,Chiang Mai
Rinn Boutique House,18.7777498,98.9871468,Chiang Mai
The Vet Boutique Hotel,18.7468203,99.0708541,Chiang Mai
Morning ธารทอง เชียงใหม่,18.8661588,99.3235379,Chiang Mai
PASSA ไร่ชาผัสสะ Tea Plantation at Mae On,18.8446012,99.2755548,Chiang Mai
Faikham Boutique ฝ้ายคำ บูธีค เชียงใหม่,18.777693,99.0514691,Chiang Mai
ห้องพักคุณเล็ก ห้วยโป่งฟานสันกำแพง Khun Lek house,18.7434751,99.2030674,Chiang Mai
ศรีดา รีสอร์ท,18.8898614,99.1250021,Chiang Mai
Karina Resort Chiang Mai,18.7490682,99.0641307,Chiang Mai
สวนฉัน iGarden,18.8673122,99.3090513,Chiang Mai
Little bear house,18.8074275,99.0837063,Chiang Mai
Monkeaw and Climber's Camp,18.8010483,99.2399713,Chiang Mai
7Days Hotel Arcade Chiang Mai,18.7985482,99.0196208,Chiang Mai
Herritage Piman Since1940,18.7433315,99.1215482,Chiang Mai
ZK HOTEL,18.7844288,99.022828,Chiang Mai
Balmy Hideout Cafe & Homestay,18.8747221,99.265717,Chiang Mai
ORA HOUSE,18.7482573,99.1180275,Chiang Mai
Mango Tree Resort,18.7817297,99.0397157,Chiang Mai
โรงแรมฮาร์โมไนซ์,18.7567568,99.0303044,Chiang Mai
Eden Farmstay cnx,18.8337276,99.127886,Chiang Mai
สิปปะ ฮอทสปริง,18.8134454,99.2261336,Chiang Mai
The Stream House at Mae Kampong,18.8679738,99.32738,Chiang Mai
Inthada At Mae Kampong Chiang Mai,18.868297,99.314433,Chiang Mai
At the Train Hotel,18.7822157,99.0163542,Chiang Mai
บ้านสบาย อาเขต เชียงใหม่,18.7982119,99.0158088,Chiang Mai
ฮิมดอยโฮม แม่กำปอง,18.8645977,99.340986,Chiang Mai
Morning Star Glamping,18.877805,99.3427907,Chiang Mai
ทรีมูน โฮมสเตย์,18.8371383,99.130217,Chiang Mai
Orawan Suites Chiangmai,18.8467496,99.0202196,Chiang Mai
9Roomz,18.6927679,99.0489895,Chiang Mai
ทีสตอรี่ แม่กำปอง,18.8674403,99.3085028,Chiang Mai
Kan-ang Homestay Maekampong,18.8657049,99.3497513,Chiang Mai
ที่พักแม่กำปอง (บ้านป้าต้อย แม่กำปอง),18.8649042,99.3544168,Chiang Mai
Voraman Hut,18.92247,99.3281434,Chiang Mai
Wakumi cafe & homestay,18.8897656,99.2628425,Chiang Mai
กินลมชมจันทร์ บ้านพักแม่กำปอง,18.8654865,99.3547849,Chiang Mai
แม่กำปองฮิลล์ เชียงใหม่,18.8667401,99.3246728,Chiang Mai
Monn Phu Phrai,18.8990675,99.2391161,Chiang Mai
My Cottage Chiangmai,18.880215,99.3476589,Chiang Mai
วิลลา วาดี แม่กำปอง,18.8651349,99.3458896,Chiang Mai
อัลไพน์กอล์ฟรีสอร์ท เชียงใหม่,18.7027766,99.1772637,Chiang Mai
Baan kidteng Maekampong Chiangmai,18.8653385,99.3505689,Chiang Mai
โรงแรมไฮเวย์,18.7837883,99.027206,Chiang Mai
"Royal Princess City Hotel, Lamphun",18.616082,99.0349209,Chiang Mai
วันดา วิสต้า รีสอร์ท คุ้มวังเหนือ เชียงใหม่,18.7457801,99.0703795,Chiang Mai
แสงทองรีสอร์ทเชียงใหม่ Saengthong Resort Chiangmai,18.7406958,99.0364406,Chiang Mai
loft2s@chiangmai,18.8045375,99.0189668,Chiang Mai
โรงแรม มายด์ ซายน์ เรสซิเด้นซ์,18.8803649,99.0139365,Chiang Mai
The River Maekampong Chiang Mai,18.8686597,99.3149277,Chiang Mai
Nelamit เนรมิต,18.8779926,99.3430328,Chiang Mai
Taryn Tara Cafe and Stay,18.8676378,99.3136157,Chiang Mai
Montira's Cottage,18.8679033,99.3305009,Chiang Mai
チャイヤポン ホームスティ,18.8624992,99.3551788,Chiang Mai
NamDun Glamping,18.9451442,99.323473,Chiang Mai
วรมันต์ Cottage & Cafe,18.9320622,99.3474976,Chiang Mai
Nornlamphun Boutique Hotel,18.6011899,99.0202017,Chiang Mai
บ้านต้นไม้แม่กำปอง,18.8675588,99.3363092,Chiang Mai
Voraman B-One Doi Saket,18.9319832,99.3473943,Chiang Mai
The Garret Mae Kampong Chiang Mai,18.8646163,99.3441696,Chiang Mai
Pangthara 65 ปางธารา ณ ปางไฮ เชียงใหม่,18.9301889,99.3424286,Chiang Mai
woo ma ca moo,18.8641681,99.3424301,Chiang Mai
Aan Cafe & Stay,18.9226919,99.327994,Chiang Mai
Maekok River Village Resort,20.061073,99.3737848,Chiang Mai
The Legend Homestay,20.0561001,99.3599289,Chiang Mai
Thaton Hill Resort,20.0507554,99.3538093,Chiang Mai
Old tree's house resort.,20.0614927,99.3674945,Chiang Mai
ภูแสงตะวันรีสอร์ท Phusangtawan Resort,20.0611886,99.3785129,Chiang Mai
บ้านพักใจสบาย Jaisabai Homestay,20.0368662,99.3029851,Chiang Mai
โรงแรมถุงทอง,20.0569357,99.3598822,Chiang Mai
Thaton Garden Resort (Riverside),20.0618566,99.361646,Chiang Mai
ขุนแม่กกธารา รีสอร์ท,20.0533365,99.3565295,Chiang Mai
ไม้หอม รีสอร์ทปี2025,20.0534891,99.3583399,Chiang Mai
Thaton Inter View,20.0611706,99.3629637,Chiang Mai
Noree Guesthouse,20.0381674,99.3135531,Chiang Mai
โรงแรมเฮเว่นโฮม,20.0582173,99.4157105,Chiang Mai
Thaton Chalet Chiang Mai,20.0617426,99.3621715,Chiang Mai
S.K.Airport Chiangmai,18.7675583,98.9767745,Chiang Mai
Airport Resident,18.773972,98.9767652,Chiang Mai
สลีปไหม ไลฟ์สไตล์ โฮเทล เชียงใหม่ แอร์พอร์ต,18.7654276,98.9915606,Chiang Mai
Sleep Airport Hotel Chiang Mai,18.7558445,98.9677514,Chiang Mai
โรงแรมเดอะเรสซิเดนท์,18.7791043,98.9584621,Chiang Mai
Noble Place Chiangmai,18.7669599,98.9770455,Chiang Mai
Baan U Sabai Chiangmai Airport,18.7692,98.9792542,Chiang Mai
Wellness Chiang Mai Hotel,18.7653665,98.9741649,Chiang Mai
โรงแรมทรีบี บูติคเบดแอนด์เบรกฟาสต์,18.7636823,98.9743896,Chiang Mai
โรงแรมเดอะซิม,18.7725985,98.9794373,Chiang Mai
โรงแรมฮ็อป อินน์ เชียงใหม่ แอร์พอร์ต,18.7709322,98.9786176,Chiang Mai
Hernlhin Natural Resort,18.7557109,98.885426,Chiang Mai
Samong fishing park,18.8299596,98.7324842,Chiang Mai
ภูจาญา มินิ รีสอร์ท,18.7816596,98.8503364,Chiang Mai
คุ้มสะเมิง-Samoeng Center,18.8403387,98.7318962,Chiang Mai
บ้านกลางดอย รีสอร์ท Baanklangdoi resort(Valley resort),18.7766728,98.853473,Chiang Mai
Tree Scape Mountain View Resort,18.7469318,98.8900112,Chiang Mai
Lanna Resort,18.757757,98.880466,Chiang Mai
หลองข้าวสะเมิง,18.8435598,98.7316849,Chiang Mai
Baan Suan Kaew Huen Kham @ San Pa Tong,18.6459598,98.863153,Chiang Mai
สวนอีเดน รีสอร์ท ม่อนแจ่ม เชียงใหม่,18.929242,98.8236967,Chiang Mai
บ้านคุณยายโฮมสเตย์,18.7492145,98.8843438,Chiang Mai
Baan Suan Him Doi,18.7088314,98.901545,Chiang Mai
108 Villa Pong Yang,18.8843595,98.8181556,Chiang Mai
Proud Phu Fah Mae Rim,18.8809693,98.8130664,Chiang Mai
เอินอพาร์ตเมนต์,18.6686329,98.9174254,Chiang Mai
Phanumas Longstay and resort,18.6509132,98.8648743,Chiang Mai
ม่อนเหนือโฮมสเตย์,18.9409966,98.8011278,Chiang Mai
เขาเเสงจันทร์ ม่อนเเจ่ม,18.9387701,98.8070329,Chiang Mai
ม่อนแสงระวี,18.9416914,98.8004236,Chiang Mai
Tahnboon-ทานบุณ,18.632645,98.850776,Chiang Mai
ม่อนซากุระม่อนแจ่ม,18.9407821,98.8002353,Chiang Mai
นาคามาหารวยคุณหนึ่ง Art & Gallery,18.638594,98.851273,Chiang Mai
RAI DOI CHANG ไร่ดอยช้าง ม่อนแจ่ม,18.9372677,98.8152178,Chiang Mai
คุณยายโฮมสเตย์,18.6557877,98.8638564,Chiang Mai
เสน่ห์ป่าตาล โฮม รีสอร์ท,18.7257256,99.1024745,Chiang Mai
The Greenery Central Suites Apartment & Hotel,18.8067615,99.0291634,Chiang Mai
Lucky Panda Hotel,18.7722204,98.9827744,Chiang Mai
เฮือนไม้สักงามรีสอร์ท Huanmaisakngam Resort,18.7054259,99.1324563,Chiang Mai
Rock and Loft Cafe & Resort,18.7203676,99.1533072,Chiang Mai
LPL Resort,18.7418461,99.2072605,Chiang Mai
Climbers home,18.7894249,99.2428905,Chiang Mai
โรงแรมเวลาดี เวลเนส,18.7821548,99.0312479,Chiang Mai
Secret Garden Chiang Mai,18.7808457,99.0983244,Chiang Mai
Ramidah Pool Villa CNX,18.7253082,99.0979439,Chiang Mai
V-twin Donjan Service Apartment,18.7813167,99.0277938,Chiang Mai
V-Twin Donjan,18.7810885,99.0279146,Chiang Mai
Mae On Miggi's Home,18.7888194,99.2445118,Chiang Mai
Soywhan home 91/111,18.7663045,99.0322478,Chiang Mai
บ้านมะขาม,18.8042072,99.238503,Chiang Mai
โรงแรมโยนาห์ โฮเทล,18.8056877,99.005641,Chiang Mai
รุ่งอรุณโฮเทล บาย เลอสิริ,18.8258197,99.0078053,Chiang Mai
โรงแรมบีทู ริเวอรด์ ไซด์ โคโลเนียล,18.7908826,99.0034297,Chiang Mai
La Seine,18.7847468,99.0052351,Chiang Mai
GOYA Hotel,18.7874548,99.0056333,Chiang Mai
09 Hostel Chiangmai,18.7863231,99.0068918,Chiang Mai
The Y Residence,18.8236573,99.0084622,Chiang Mai
Asia Hotels Group (Poonpetch Hotel),18.7605247,99.0161437,Chiang Mai
Inspire House Hotel Chiangmai,18.8014447,99.0100873,Chiang Mai
New Town Hostel (CNX),18.7870755,99.006228,Chiang Mai
Zz House Chiang Mai,18.7819449,99.006896,Chiang Mai
GREEN CURRY Hostel,18.782254,99.0058313,Chiang Mai
Lilu Chiangmai Hotel,18.781484,99.0025053,Chiang Mai
Cozy nest CNX,18.7889502,99.0086137,Chiang Mai
Chirin Home,18.7817551,99.0070242,Chiang Mai
Poi De Ping Guest House,18.7986704,99.0150744,Chiang Mai
เฮือนฮอมคำ โฮมสเตย์,18.5517641,98.8665455,Chiang Mai
นอนเบาเบา​ ที่พักสันป่าตอง,18.6236178,98.8883141,Chiang Mai
Regal Eagle Guesthouse - รีกัล อีเกิล เกสต์เฮาส์,18.6142234,98.8884548,Chiang Mai
Green Tree Resort,18.5609189,98.8270476,Chiang Mai
Baan Tid Nam | บ้านติดน้ำ,18.510904,98.861579,Chiang Mai
บ้านสวนฮิมเหมือง-โฮมสเตย์ @ท่าเดื่อ,18.616907,98.8443783,Chiang Mai
เก๊าไม้ล้านนา รีสอร์ท,18.5700798,98.8791591,Chiang Mai
ไทรีสอร์ท,18.5915144,98.8899621,Chiang Mai
Baan Suan Hill Lodge,18.6505277,98.8927006,Chiang Mai
Cha-Cha Garden Chiang Mai - บ้านสวนชาช่า เชียงใหม่,18.6728857,98.8668048,Chiang Mai
SELA,18.685911,98.8762735,Chiang Mai
โรงแรมอ็อกฟอร์ด,18.5996745,98.8846124,Chiang Mai
โรงแรม ฟอร์จูน,18.5292143,98.8631539,Chiang Mai
พ รีสอร์ท & W resort,18.5435242,98.8645576,Chiang Mai
เฮือนคำ มินิโฮเทล,18.6175714,98.8683131,Chiang Mai
NIDA Rooms San Pa Tong 202 Aob Luang,18.567825,98.882805,Chiang Mai
โรงแรมม่วนใจ๋,18.6510382,98.8569023,Chiang Mai
โรงแรมวี.พี. 94,18.5435752,98.9353485,Chiang Mai
สโตนฟรี เฮาส์,18.6230896,98.8799622,Chiang Mai
บ้านเคียงจันทร์ รีสอร์ท,18.537626,98.8559553,Chiang Mai
โรงแรมสวีทโบ๊ท,18.6460129,98.8990978,Chiang Mai
ข่วงจันทร์ รีสอร์ต,18.5466017,98.8647419,Chiang Mai
Bannoi Himsuan,18.6338096,98.9021281,Chiang Mai
แบมบูอินน์,18.6228186,98.9535247,Chiang Mai
The Seer Resort @ Chiang Mai,18.5676414,98.8821804,Chiang Mai
Sanpatong Farm,18.6262613,98.8739213,Chiang Mai
บ้านพิณมงคล โฮมสเตย์,18.6165525,98.902082,Chiang Mai
WASTELAND,18.6268016,98.8536898,Chiang Mai
แม่ขานพูลวิลล่า,18.5531805,98.867117,Chiang Mai
Grace Residence ,18.6006196,98.8583421,Chiang Mai
Boontarn Sanctuary Chiang Mai,18.6500095,98.8888329,Chiang Mai
Rabeing view Doona Chiang Mai,18.63333,98.89876,Chiang Mai
La villa de Madame Su,18.6805321,98.8762355,Chiang Mai
3 Sparrows house bed and breakfast,18.6234613,98.9351438,Chiang Mai
ไพร รีสอร์ท,18.6746927,98.9037196,Chiang Mai
Empreo,18.6943312,98.868123,Chiang Mai
Naam and Nork Vegetarian Farmstay,18.6482583,98.8778206,Chiang Mai
Papa's Home,18.6525058,98.9049254,Chiang Mai
Derndin Dodow Farm Stay,18.6292232,98.9126716,Chiang Mai
เดอะ เรน ฟอเรสท์ รีสอร์ท ลิฟวิ่ง,18.711738,98.938106,Chiang Mai
jakawanbandin,18.6778756,98.9183932,Chiang Mai
Kran resort กรานต์รีสอร์ท,18.7130123,98.9379734,Chiang Mai
เฮือนเอ้ยจั๋นทา (Oey-Chan-Dha Villa),18.618109,98.879311,Chiang Mai
Yellotel Hotel,18.7659935,99.0006901,Chiang Mai
Gavilla15 Classic Boutique House,18.7752502,99.0089946,Chiang Mai
La Mai Chiang Mai,18.7637569,99.0063053,Chiang Mai
Nantra Chiang Mai Riverfront,18.7618855,99.0003379,Chiang Mai
ปางวิมานเพลซรีโซเทล,18.7698946,99.0055703,Chiang Mai
โรงแรมช่อลดาล้านนา,18.7671235,99.0016591,Chiang Mai
เดอะลีฟ เชียงใหม่,18.7631063,99.0008491,Chiang Mai
"Le Cannes Hotel, Chaing Mai",18.7622119,99.0007785,Chiang Mai
KS Residence ChiangMai,18.7608348,99.0073963,Chiang Mai
โรงแรม ดิ แอดเวนเจอร์,18.757385,99.0072092,Chiang Mai
WangChang Hotel Chiang Mai โรงแรมวังช้าง เชียงใหม่,18.7742034,99.0019048,Chiang Mai
House Of Happiness Chiang Mai,18.7797797,99.0042532,Chiang Mai
อี-เอาท์ฟิตติ้งบูทิคโฮเทล,18.7683558,98.9832359,Chiang Mai
Full Stop. Hostel Chiang Mai,18.7629682,98.9941869,Chiang Mai
โรงแรมเดอโรส,18.7416877,98.9822899,Chiang Mai
ศรีปิงรีสอร์ท Sri Ping Resort,18.7293636,98.9845779,Chiang Mai
296 The Radtanaiya Residence,18.7693197,99.005874,Chiang Mai
Saithong House,18.7768137,99.0084276,Chiang Mai
โรงแรมสุขฤทัย เชียงใหม่,18.7398125,98.9357052,Chiang Mai
โรงแรมบีทู ประตูช้างเผือก พรีเมียร์,18.7962459,98.985065,Chiang Mai
B2 Thippanate Boutique & Budget Hotel,18.7763705,98.9811749,Chiang Mai
Hong Feng 168 Villa Hotel,18.738964,98.934906,Chiang Mai
The Velvet Orchid,18.7852892,98.9848221,Chiang Mai
โรงแรมดาร์เลย์ เชียงใหม่,18.7917859,98.9979919,Chiang Mai
โรงแรมโกลเด้นเบลล์,18.7800149,98.988948,Chiang Mai
Star Hotel Chiang Mai,18.7828211,98.999133,Chiang Mai
Singharaj Boutique Hotel (สิงหราชบูทีค โฮเต็ล),18.7899209,98.9824991,Chiang Mai
137 พิลลาร์ เฮ้าส์,18.791938,99.004188,Chiang Mai
2230 โฮสเทล,18.799687,98.967938,Chiang Mai
248 สตรีท โฮสเทล,18.796062,98.983937,Chiang Mai
9 สวีท ลักชัวรี่ บูติก โฮเทล,18.794812,98.981687,Chiang Mai
99 เดอะ เฮอริเทจ โฮเทล,18.789063,98.98268,Chiang Mai
Astra Suites Night Bazaar,18.777938,98.999437,Chiang Mai
At Niman Conceptual Home,18.797562,98.970312,Chiang Mai
Baan Khun Krub,18.7888683,98.990604,Chiang Mai
Baan Phrasing Chiangmai 1,18.790937,98.982563,Chiang Mai
Baan Pim Chiangmai,18.7935375,98.9944082,Chiang Mai
Ban Maitree,18.798024,99.016429,Chiang Mai
Dusai Tara Resort,18.915188,98.907562,Chiang Mai
Inspire House Hotel Chiang Mai,18.801521,99.0100299,Chiang Mai
Jj Guesthouse,18.7840124,98.9900353,Chiang Mai
Lamphu House Chiang Mai,18.7876932,98.9890599,Chiang Mai
Lana Hotel,18.7319825,98.9396109,Chiang Mai
Libra Guest House,18.794187,98.992812,Chiang Mai
People Place Hotel 2,18.781813,99.002437,Chiang Mai
Poshtel Haven,18.789437,98.981562,Chiang Mai
Red Brick,18.7775224,98.9965072,Chiang Mai
Rose Guest House,18.7852808,98.9903213,Chiang Mai
Thai Coconut House,18.794187,98.993437,Chiang Mai
The Moat Hostel,18.786313,98.978313,Chiang Mai
The Red Hibiscus Guesthouse,18.793563,98.978938,Chiang Mai
The Sculpture,18.7878719,98.989566,Chiang Mai
The Y Boutique Hotel,18.8199949,99.0183131,Chiang Mai
V.I.P. House,18.7884085,98.9924222,Chiang Mai
Wanida Hostel,18.911812,98.955562,Chiang Mai
กมลา บูติค เกสต์เฮ้าส์,18.787562,98.994187,Chiang Mai
กรินทร์ทิพย์ วิลเลจ,18.790687,98.995438,Chiang Mai
กรีน สลีป โฮสเทล,18.788812,98.984813,Chiang Mai
กรีน ไทเกอร์ เวเจตทาเรียน เฮ้าส์,18.794812,98.984313,Chiang Mai
การ์เดน ยาร์ด เชียงใหม่,18.789063,98.991062,Chiang Mai
กีฟ มี 5 โฮสเทล,18.794688,98.989937,Chiang Mai
ข่วงสิงห์ เรสซิเด้นท์ เชียงใหม่,18.815438,98.982062,Chiang Mai
ครอสทู เชียงใหม่ ริเวอร์ไซด์,18.801687,99.005063,Chiang Mai
ครอสทู ไวบ์ เชียงใหม่ ดีเซม โฮเต็ล,18.804812,98.968937,Chiang Mai
คริสตี้ เฮ้าส์,18.789687,98.991312,Chiang Mai
คอลเลคชั่น โอ รูม ล้านนา โฮเทล,18.794313,98.993063,Chiang Mai
คาซา มารอค โฮเต็ล บาย อันดากูรา,18.770187,98.999813,Chiang Mai
คำปัน เกสท์เฮ้าส์,18.791063,98.996688,Chiang Mai
คำไพเฮ้าส์,18.792437,98.994438,Chiang Mai
จอมกิตติ บูติค โฮเต็ล,18.785812,98.985687,Chiang Mai
จัสท์ชิลล์อินน์,18.792187,98.990313,Chiang Mai
จิรา ลัคชัวรี บูติค เรสซิเดนซ์,18.776938,99.004188,Chiang Mai
ชนาเพลส,18.782938,98.982438,Chiang Mai
ชาญ เชียงใหม่ เฮ้าส์,18.785688,98.984688,Chiang Mai
ชาโต เชียงใหม่,18.7811704,98.9588332,Chiang Mai
ชีวี วนา บูติค รีสอร์ท แอนด์ สปา,18.786437,99.010562,Chiang Mai
ช้างม่อยเฮ้าส์,18.790062,98.994438,Chiang Mai
ช้างเผือก บูติค เฮ้าส์,18.797063,98.986437,Chiang Mai
ซันชายน์ เฮาส์,18.800562,98.978313,Chiang Mai
ซีเอสต้า เชียงใหม่,18.799687,98.977312,Chiang Mai
ซีเฮาส์ เชียงใหม่,18.801521,99.0100299,Chiang Mai
ณ นิรันดร์ โรแมนติก บูทีค รีสอร์ท,18.785187,99.003062,Chiang Mai
ณ บ้านย่า เชียงใหม่,18.7431728,99.0139012,Chiang Mai
ดิ อินไซด์ เฮาส์,18.784312,98.981687,Chiang Mai
ดิ แอร์พอร์ท กรีนเนอรี่,18.769188,98.978062,Chiang Mai
ดิ โอเรียลทัล วิลเลจ เชียงใหม่,18.752187,99.243063,Chiang Mai
ดิเอ็มไพร์ เรสซิเดนซ์ นิมมาน,18.797688,98.966062,Chiang Mai
ดิโอเปี้ยม เซอร์วิสอพาร์ทเม้นท์ แอนด์ โฮเทล,18.805937,98.980312,Chiang Mai
ตีฆ้อง เรสซิเด้นซ์,18.794313,98.992312,Chiang Mai
ทรายทองเกสท์เฮ้าส์,18.788688,98.991563,Chiang Mai
ทรี สเปช เชียงใหม่,18.733313,99.018563,Chiang Mai
ทรี เรสซิเด้นท์,18.7797647,98.9870299,Chiang Mai
ทรีบี บูติค เบด แอนด์ เบรคฟาสต์,18.763688,98.974437,Chiang Mai
ทองรัญเฮาส์,18.785562,98.987437,Chiang Mai
ทีแอล เรสซิเดนซ์,18.767938,98.979187,Chiang Mai
ท่าแพ บูติค เฮ้าส์,18.787312,98.995063,Chiang Mai
ธัญญะวินตรา บูทิค แอนด์ สปา,18.795563,98.994187,Chiang Mai
นพเก้าเพลส,18.805563,98.978313,Chiang Mai
นอน-นันตาเฮ้าส์,18.778438,98.987313,Chiang Mai
นันทรา เชียงใหม่ ริเวอร์ฟร้อน,18.761938,99.000313,Chiang Mai
นานันท์ เฮาส์,18.799062,98.978437,Chiang Mai
นาย บูติค เฮ้าส์,18.789313,98.995188,Chiang Mai
นาย เรสซิเด้นท์,18.785312,98.984813,Chiang Mai
บอสโซเทล เชียงใหม่,18.784188,99.016312,Chiang Mai
บัวตองลอดจ์,18.783812,98.996688,Chiang Mai
บัวเฮาส์ พอชเทล,18.790438,98.981562,Chiang Mai
บาบ้า พิมพ์ เกสต์เฮาส์,18.785812,98.979687,Chiang Mai
บีทูสิรินธร,18.808937,98.979062,Chiang Mai
บุญตัน เกสต์เฮาส์,18.776812,98.981063,Chiang Mai
บุรีศิริ บูทิก โฮเทล,18.794562,98.971312,Chiang Mai
บ็อกซ์ โฮสเทล แอนด์ คาเฟ่,18.798938,98.972562,Chiang Mai
บ้านกลางดอย,18.776688,98.853437,Chiang Mai
บ้านกลางเวียง,18.790062,98.993188,Chiang Mai
บ้านของเราบูติกเกสต์เฮาส์,18.802563,98.979062,Chiang Mai
